listing_id,number_of_reviews,first_review,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
8652185,1,11/27/15,11/27/15,0.77,100,8,10,10,10,10,10
8653722,5,10/10/15,12/10/15,1.72,96,10,10,10,10,9,10
8653843,2,10/14/15,10/21/15,0.72,100,10,10,10,10,10,8
8666707,1,11/19/15,11/19/15,0.64,100,10,10,10,10,10,10
8668073,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8668410,2,12/16/15,12/24/15,2,100,10,10,10,10,9,10
8670079,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8670484,2,10/13/15,10/21/15,0.71,100,10,10,10,10,10,10
8673979,4,10/7/15,10/20/15,1.33,90,8,10,10,10,10,8
8674765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8683011,6,10/21/15,12/7/15,2.37,97,10,10,10,9,10,10
8684315,9,10/20/15,1/3/16,3.51,100,10,10,10,10,10,10
8687716,2,10/13/15,10/20/15,0.71,100,9,10,10,10,9,10
8687967,3,10/9/15,11/27/15,1.02,100,10,10,10,10,9,10
8689375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8690491,10,10/5/15,12/26/15,3.26,98,10,10,10,10,10,10
8691263,20,10/20/15,1/1/16,7.79,96,9,10,10,10,10,10
8699046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8703208,4,10/11/15,11/29/15,1.4,100,10,10,10,10,10,10
8703557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8704438,8,10/6/15,1/1/16,2.64,98,10,10,10,10,10,10
8704931,5,11/2/15,1/1/16,2.34,100,10,10,10,10,10,10
8704964,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8714974,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8715320,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8717068,1,11/23/15,11/23/15,0.7,100,10,10,10,10,10,10
8717758,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8718936,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8722230,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8723086,15,10/7/15,12/22/15,5,96,10,9,10,10,9,10
8724134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8734809,2,12/2/15,12/12/15,1.76,100,10,10,10,10,10,10
8735996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8737284,3,10/21/15,10/27/15,1.18,93,9,8,10,10,9,10
8741711,4,10/19/15,11/25/15,1.54,100,9,10,10,9,10,10
8742753,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8743202,4,10/22/15,12/9/15,1.6,100,10,10,10,10,10,10
8754180,2,12/24/15,12/29/15,2,60,7,6,10,10,10,7
8755479,2,10/13/15,11/28/15,0.71,100,10,10,9,10,10,9
8755762,15,11/16/15,1/2/16,9,92,9,8,10,10,10,9
8759443,2,10/14/15,11/16/15,0.72,100,10,10,10,10,10,10
8764748,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8765219,2,11/5/15,12/1/15,0.98,100,10,10,10,10,10,10
8766231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8774504,4,11/29/15,12/30/15,3.24,100,10,10,10,10,10,10
8779676,6,10/16/15,12/5/15,2.22,87,10,10,10,10,10,9
8780704,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8782852,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8783900,1,11/22/15,11/22/15,0.68,100,10,10,10,10,10,10
8784239,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8785768,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8799162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8799588,1,11/21/15,11/21/15,0.67,100,10,10,10,10,8,10
8799909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8805211,1,10/21/15,10/21/15,0.39,100,10,10,10,10,10,10
8811781,3,11/20/15,12/20/15,1.96,100,10,10,9,10,10,10
8811945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8812578,1,11/2/15,11/2/15,0.47,100,10,10,10,10,10,10
8814555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8814802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8815061,5,10/19/15,12/22/15,1.92,100,10,10,10,10,10,10
8815638,1,12/1/15,12/1/15,0.86,100,10,10,10,10,10,10
8817033,11,10/15/15,11/21/15,4.02,96,10,10,10,10,10,9
8817038,12,10/28/15,12/28/15,5.22,97,10,10,10,10,10,10
8820414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8828781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8829089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8829156,7,10/18/15,12/28/15,2.66,100,10,10,10,10,10,10
8829472,5,10/18/15,12/22/15,1.9,100,10,10,10,10,10,9
8829474,2,10/18/15,10/25/15,0.76,100,10,10,10,10,10,10
8831088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8842808,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8843162,2,12/24/15,12/29/15,2,90,10,8,9,10,10,9
8845144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8845310,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8847108,11,10/19/15,12/21/15,4.23,98,10,10,10,10,10,10
8847951,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8847979,14,10/17/15,12/30/15,5.25,97,10,10,10,10,10,10
8848403,2,12/14/15,12/25/15,2,100,10,10,10,10,9,10
8848854,1,11/27/15,11/27/15,0.77,80,10,10,10,10,8,8
8849095,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8849407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8849596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8859380,6,10/24/15,1/2/16,2.47,100,10,10,10,10,10,10
8863714,3,10/18/15,11/28/15,1.14,80,7,6,10,10,10,7
8865006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8866331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8866927,5,12/1/15,12/29/15,4.29,100,10,10,10,10,10,10
8866960,3,10/26/15,12/22/15,1.27,90,10,10,10,10,10,10
8868025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8868833,4,10/31/15,11/20/15,1.82,100,10,10,10,10,10,10
8869027,10,10/19/15,1/2/16,3.85,100,10,10,10,10,10,10
8869680,7,10/19/15,12/18/15,2.69,91,10,9,9,9,10,10
8870139,1,12/19/15,12/19/15,1,100,10,10,10,10,10,10
8882345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8884826,3,12/10/15,12/29/15,3,100,10,10,10,10,10,10
8886847,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8889257,3,12/16/15,1/2/16,3,100,10,10,9,9,10,10
8890682,2,10/18/15,12/21/15,0.76,100,10,10,10,10,10,8
8891577,1,11/29/15,11/29/15,0.81,100,10,10,10,10,10,8
8901863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8902327,2,12/18/15,12/24/15,2,100,10,10,10,10,10,10
8902887,6,10/31/15,1/1/16,2.73,97,10,10,10,10,9,10
8904748,3,12/8/15,12/29/15,3,100,10,10,10,10,9,10
8904766,1,12/11/15,12/11/15,1,100,10,10,8,8,10,10
8907548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8919070,4,10/24/15,11/20/15,1.64,95,10,10,10,10,10,10
8919372,5,11/9/15,1/2/16,2.63,92,9,10,9,9,10,9
8921924,2,12/7/15,12/23/15,2,100,10,10,10,10,8,10
8922153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8922554,1,12/14/15,12/14/15,1,80,10,6,10,10,10,10
8923774,4,11/19/15,12/17/15,2.55,100,10,10,10,10,10,10
8924032,1,12/26/15,12/26/15,1,100,10,10,10,10,10,10
8925878,2,10/25/15,12/18/15,0.83,100,10,10,10,10,10,10
8926060,2,11/21/15,12/31/15,1.33,100,10,10,10,10,10,10
8926188,7,10/29/15,12/14/15,3.09,94,9,10,10,10,10,9
8934054,4,11/3/15,12/20/15,1.9,60,6,5,6,5,8,6
8939306,14,10/21/15,12/12/15,5.53,93,9,9,10,10,9,9
8939433,12,10/26/15,12/21/15,5.07,87,10,9,9,10,9,10
8939503,14,10/19/15,12/13/15,5.38,96,10,10,10,10,10,10
8939595,14,10/19/15,12/16/15,5.38,87,9,9,8,9,9,9
8939687,8,11/4/15,12/9/15,3.87,83,9,9,10,10,9,9
8939736,9,11/9/15,12/23/15,4.74,96,10,10,10,9,10,10
8941768,1,11/15/15,11/15/15,0.59,100,10,10,10,10,10,10
8942678,1,12/1/15,12/1/15,0.86,100,10,10,10,10,10,10
8943380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8943821,2,11/5/15,11/7/15,0.98,100,10,10,10,10,10,10
8952253,2,11/28/15,12/27/15,1.58,100,10,10,10,10,8,10
8953255,1,11/15/15,11/15/15,0.59,100,10,10,10,10,10,8
8953857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8955477,2,11/1/15,11/2/15,0.92,100,10,10,10,10,10,10
8956628,1,1/1/16,1/1/16,1,100,10,10,10,10,10,10
8956631,13,10/25/15,12/16/15,5.42,95,10,10,10,10,10,10
8957312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8958290,2,10/26/15,12/6/15,0.85,100,10,10,10,9,10,10
8967776,9,10/25/15,12/13/15,3.75,93,10,10,10,10,10,10
8968494,2,11/8/15,11/28/15,1.03,100,10,10,10,10,10,10
8968925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8969737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8976178,5,11/17/15,11/29/15,3.06,96,10,9,10,10,10,10
8984454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8988178,1,11/25/15,11/25/15,0.73,80,8,10,8,8,8,8
8988281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8989807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8995844,1,11/29/15,11/29/15,0.81,100,10,10,10,10,10,10
9011350,2,11/16/15,11/17/15,1.2,100,9,10,10,10,10,9
9012948,1,10/31/15,10/31/15,0.45,NA,NA,NA,NA,NA,NA,NA
9013210,3,10/25/15,11/23/15,1.25,100,10,10,10,10,9,10
9013441,3,12/12/15,12/21/15,3,100,10,10,10,10,10,10
9014572,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9015088,5,11/28/15,1/2/16,3.95,100,10,10,10,10,10,10
9016362,3,11/14/15,12/4/15,1.73,93,9,9,10,10,10,9
9023202,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9024838,4,11/8/15,12/12/15,2.07,95,10,10,10,10,10,10
9025039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9028315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9028447,1,12/12/15,12/12/15,1,NA,NA,NA,NA,NA,NA,NA
9030406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9030929,6,11/15/15,12/31/15,3.53,97,10,10,10,10,10,10
9031119,1,12/17/15,12/17/15,1,100,10,10,10,10,10,10
9033154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9034515,2,12/6/15,12/30/15,2,100,9,9,9,9,9,9
9048029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9048584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9050781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9061048,1,11/9/15,11/9/15,0.53,80,10,10,10,10,10,10
9061439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9061868,2,12/16/15,12/31/15,2,90,9,10,10,10,10,9
9063355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9067268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9068366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9068419,6,11/8/15,1/2/16,3.1,97,10,10,10,10,9,9
9074837,3,10/30/15,12/11/15,1.34,100,10,10,10,10,10,10
9075558,6,11/5/15,12/4/15,2.95,57,6,5,8,9,8,7
9075656,10,11/1/15,1/2/16,4.62,100,10,10,10,10,10,10
9076287,2,11/25/15,12/21/15,1.46,100,10,10,10,10,10,10
9078843,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9089308,1,12/6/15,12/6/15,1,100,10,10,10,10,10,10
9091301,3,10/28/15,11/23/15,1.3,87,9,10,10,10,9,9
9094366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9094836,1,11/1/15,11/1/15,0.46,100,10,10,10,10,10,10
9094872,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9095510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9095668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9096972,2,12/16/15,12/19/15,2,100,10,10,10,10,10,10
9097503,7,10/30/15,12/21/15,3.13,83,10,8,10,9,10,8
9097754,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098059,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9098494,5,11/15/15,12/26/15,2.94,80,9,9,9,9,10,10
9109293,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9110410,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9110560,1,12/14/15,12/14/15,1,100,10,10,10,10,10,10
9110730,5,10/30/15,12/18/15,2.24,96,10,10,10,10,10,10
9116815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9117301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9117633,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9118240,1,12/26/15,12/26/15,1,100,10,10,10,10,10,10
9133711,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9134193,1,12/20/15,12/20/15,1,100,10,10,10,10,10,10
9134196,1,11/29/15,11/29/15,0.81,80,6,8,6,4,8,6
9136499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9137075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9137259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9137335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9137398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9137469,2,12/14/15,1/2/16,2,100,10,10,10,10,10,9
9137487,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9137899,2,11/18/15,12/1/15,1.25,100,10,10,10,10,10,10
9138392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9138600,4,11/14/15,12/13/15,2.31,95,10,10,10,10,10,9
9138923,9,11/8/15,12/24/15,4.66,100,10,10,10,10,10,10
9149612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9151374,3,11/9/15,11/26/15,1.58,40,4,6,8,2,8,4
9151865,1,12/12/15,12/12/15,1,40,4,10,10,10,10,4
9153365,1,12/29/15,12/29/15,1,100,10,10,10,10,10,10
9154294,3,11/15/15,12/6/15,1.76,100,10,10,10,10,9,10
9154462,1,11/19/15,11/19/15,0.64,100,10,8,10,10,10,10
9155422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9156273,6,11/7/15,12/1/15,3.05,93,10,9,10,10,9,9
9157232,1,11/17/15,11/17/15,0.61,80,8,8,8,10,6,8
9158383,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9159975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9167786,1,11/20/15,11/20/15,0.65,80,8,10,10,10,10,8
9168049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9169270,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9170870,1,11/28/15,11/28/15,0.79,80,10,10,10,10,8,8
9171373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9174327,1,11/29/15,11/29/15,0.81,100,10,10,10,10,10,10
9174507,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9183380,1,12/6/15,12/6/15,1,100,10,10,10,10,10,10
9183838,1,12/6/15,12/6/15,1,20,2,4,2,2,6,2
9186256,1,11/22/15,11/22/15,0.68,80,10,8,10,10,8,10
9186481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9186681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9189391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9196007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9199082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9199982,6,11/23/15,12/28/15,4.19,87,9,9,9,10,8,9
9201292,2,11/7/15,11/9/15,1.02,90,10,10,10,10,10,8
9202380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9210978,1,11/4/15,11/4/15,0.48,100,10,10,10,10,10,10
9215782,2,12/1/15,12/12/15,1.71,100,NA,10,NA,10,NA,NA
9216874,2,11/5/15,12/1/15,0.98,100,10,10,10,10,10,10
9217030,2,11/29/15,12/11/15,1.62,100,10,10,10,10,10,10
9217150,3,11/8/15,11/29/15,1.55,100,10,10,10,10,10,10
9217337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9217446,4,11/10/15,12/18/15,2.14,100,10,10,10,10,10,10
9218403,1,1/3/16,1/3/16,1,100,10,10,10,10,10,10
9219567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9220485,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9229043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9233533,3,11/16/15,11/28/15,1.8,100,10,10,10,10,9,10
9236814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9236961,1,11/29/15,11/29/15,0.81,100,10,10,10,10,10,10
9237535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9238818,2,11/15/15,12/19/15,1.18,80,10,10,10,10,8,9
9240289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9241055,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9252998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9254900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9256702,3,11/16/15,12/21/15,1.8,100,10,10,10,10,10,10
9258305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9258513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9258687,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9262389,8,11/16/15,12/20/15,4.8,100,10,10,10,10,10,10
9263252,1,1/3/16,1/3/16,1,100,10,10,10,10,10,10
9280767,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9281758,2,12/30/15,1/3/16,2,100,10,10,10,10,10,10
9282348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9282409,2,11/20/15,12/12/15,1.3,100,10,10,10,10,10,10
9288840,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9292039,1,11/27/15,11/27/15,0.77,100,10,10,10,10,10,10
9294683,14,11/12/15,12/31/15,7.78,99,10,10,10,10,10,10
9294832,4,11/28/15,12/18/15,3.16,95,10,10,10,10,10,10
9296887,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9298045,3,11/27/15,1/1/16,2.31,100,10,10,10,10,10,10
9299824,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9300972,1,12/28/15,12/28/15,1,100,10,8,10,10,8,10
9303530,1,12/2/15,12/2/15,0.88,60,8,8,10,10,10,10
9304465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9311687,9,11/11/15,12/27/15,4.91,87,9,10,9,9,10,9
9313974,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9314106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9316009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9316399,4,11/15/15,12/1/15,2.35,90,10,8,10,10,10,9
9317101,1,12/14/15,12/14/15,1,100,10,10,10,10,10,10
9318440,2,11/16/15,11/28/15,1.2,100,9,10,10,10,10,9
9318524,1,11/20/15,11/20/15,0.65,100,10,10,10,10,10,10
9318853,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9319891,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9327585,10,11/11/15,12/19/15,5.45,90,8,10,9,9,10,9
9328278,6,12/11/15,1/1/16,6,100,10,10,10,10,9,9
9328692,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9329068,4,12/13/15,12/28/15,4,100,10,10,10,10,10,10
9330174,3,11/16/15,12/15/15,1.8,100,10,10,10,10,10,10
9331145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9331449,2,12/7/15,12/14/15,2,90,10,8,10,10,10,9
9332620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9342299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9345786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9347157,4,12/4/15,12/18/15,3.75,100,9,9,10,10,10,9
9348375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9351911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9352620,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9352778,2,12/20/15,12/24/15,2,100,10,10,10,10,10,10
9362082,1,12/28/15,12/28/15,1,100,10,8,10,10,10,10
9364220,1,12/17/15,12/17/15,1,100,6,10,10,8,10,10
9364302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9367465,1,12/1/15,12/1/15,0.86,100,10,10,10,10,10,10
9368342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9368517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9368573,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9368677,1,12/30/15,12/30/15,1,100,10,10,10,10,10,10
9368950,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9369481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9370007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9370738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9370866,1,12/1/15,12/1/15,0.86,100,6,10,10,10,10,10
9371895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9373607,6,11/16/15,12/17/15,3.6,100,10,10,10,10,10,10
9374358,6,11/16/15,12/23/15,3.6,100,10,10,10,10,10,10
9374365,7,11/13/15,12/30/15,3.96,97,10,10,10,10,10,10
9386179,6,11/27/15,12/24/15,4.62,83,9,10,10,10,9,9
9386509,4,12/8/15,12/22/15,4,90,8,10,9,10,10,9
9387189,1,12/5/15,12/5/15,1,100,10,10,10,10,10,10
9389755,3,11/28/15,12/6/15,2.37,93,10,9,10,10,10,10
9394485,2,11/22/15,11/28/15,1.36,100,NA,10,NA,10,NA,NA
9394508,1,11/21/15,11/21/15,0.67,100,10,10,10,10,10,8
9395217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9407255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9407989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9408991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9409233,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9410043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9410128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9410302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9411935,2,11/19/15,12/16/15,1.28,80,9,8,8,9,9,9
9414303,1,11/29/15,11/29/15,0.81,100,10,10,10,10,10,10
9415562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9416373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9416551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9426058,1,1/1/16,1/1/16,1,100,10,10,10,10,10,10
9429399,2,12/1/15,12/7/15,1.71,90,10,10,10,10,10,10
9432322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9432497,5,11/23/15,12/28/15,3.49,88,10,10,10,10,9,9
9435279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9435483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9436832,10,11/25/15,12/16/15,7.32,100,10,10,10,10,10,10
9444769,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9448215,1,12/12/15,12/12/15,1,100,10,8,10,10,10,10
9448719,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9449062,1,12/19/15,12/19/15,1,100,10,10,10,10,8,10
9449437,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9457328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9460991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9462315,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9463491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9463729,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9465815,1,12/24/15,12/24/15,1,100,10,10,10,10,10,10
9473312,1,1/2/16,1/2/16,1,100,10,10,10,10,8,8
9473967,2,12/17/15,12/26/15,2,100,10,10,10,10,10,10
9474025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9475641,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9476826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9477204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9477539,2,12/7/15,12/16/15,2,100,10,10,10,10,10,10
9480029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9484823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9489310,1,1/1/16,1/1/16,1,100,10,10,10,10,10,10
9490093,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9492036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9492873,2,11/29/15,12/18/15,1.62,100,10,10,10,10,10,10
9494415,7,12/7/15,12/26/15,7,100,10,10,10,10,10,10
9494623,1,1/2/16,1/2/16,1,80,10,10,10,10,10,8
9494946,2,12/15/15,12/31/15,2,70,6,10,10,9,10,7
9496612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9497431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9505340,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9506766,2,11/23/15,12/9/15,1.4,100,10,10,10,10,10,10
9507115,1,12/25/15,12/25/15,1,80,8,10,10,10,8,8
9508386,1,12/30/15,12/30/15,1,100,10,10,10,10,10,10
9508837,6,12/4/15,1/2/16,5.62,100,10,10,10,10,10,10
9509279,4,11/25/15,12/22/15,2.93,80,10,6,10,10,10,9
9509695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9511676,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9511777,1,11/29/15,11/29/15,0.81,80,8,8,10,10,10,10
9512909,2,12/14/15,12/22/15,2,100,10,10,10,10,10,10
9513636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9516114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
